side,line,position,head,print_ink_width,tracing_width,similarity,local_score
Cb,Cb13,9,019,43,9,0.2667,0.239
Cb,Cb13,10,086,52,13,0.3068,0.245
Cb,Cb13,11,522,74,20,0.1948,0.326
Cb,Cb13,12,007,62,15,0.2811,0.521
Cb,Cb13,13,020,39,11,0.3503,0.35
Cb,Cb13,14,670,125,32,0.2932,0.283
Cb,Cb13,15,040,29,7,0.3161,0.33
Cb,Cb13,16,040,32,8,0.3046,0.348
Cb,Cb13,17,040,32,8,0.3134,0.308
Cb,Cb13,18,044,82,20,0.298,0.345
Cb,Cb13,19,022,53,14,0.2816,0.268
Cb,Cb13,20,050,23,5,0.2384,0.322
Cb,Cb13,21,022,34,7,0.2674,0.259
Cb,Cb13,22,700,78,21,0.3105,0.331
Cb,Cb13,23,663,36,9,0.2517,0.36
Cb,Cb13,24,280,202,54,0.3752,0.305
Cb,Cb13,25,060,45,10,0.2815,0.035
Cb,Cb13,26,002,43,11,0.271,0.036
Cb,Cb13,27,002,22,8,0.2189,0.209
Da,Da02,5,656,24,66,0.0388,-1.0
Da,Da02,6,590,75,23,0.1689,0.338
Da,Da02,7,205,76,18,0.2396,0.572
Da,Da02,8,678,206,51,0.2901,0.279
Da,Da02,9,430,144,37,0.1936,0.24
Da,Da02,10,594,174,45,0.2396,0.407
Da,Da02,11,284,140,35,0.3228,0.569
Da,Da02,12,605,166,60,0.2582,0.383
Da,Da02,13,173,98,21,0.2765,0.271
Da,Da02,14,006,62,11,0.2878,0.588
Da,Da03,2,610,33,24,0.1268,0.308
Da,Da03,3,002,54,10,0.2373,0.137
Da,Da03,4,200,130,33,0.2594,0.278
Da,Da03,5,600,131,24,0.2287,0.311
Da,Da03,6,002,60,10,0.2362,0.436
Da,Da03,7,200,177,35,0.321,0.329
Da,Da03,8,600,102,23,0.2666,0.303
Da,Da03,9,460,87,28,0.2448,0.36
Da,Da03,10,200,159,37,0.3336,0.464
Da,Da03,11,600,129,25,0.3277,0.507
Da,Da03,12,200,176,36,0.3136,0.335
Da,Da03,13,200,124,34,0.358,0.428
Da,Da03,14,600,201,45,0.3733,0.309
Da,Da04,2,700,37,11,0.2724,0.358
Da,Da04,3,207,146,32,0.2269,0.372
Da,Da04,4,007,105,18,0.2451,0.445
Da,Da04,5,002,44,9,0.2376,0.268
Da,Da04,6,700,52,11,0.3431,0.239
Da,Da04,7,073,102,22,0.2937,0.565
Da,Da04,8,052,372,75,0.3759,0.176
Da,Da04,9,002,76,14,0.178,0.232
Da,Da04,10,073,111,24,0.2137,0.36
Da,Da04,11,590,129,29,0.3466,0.607
Da,Da04,12,204,134,33,0.3535,0.56
Da,Da04,13,034,112,26,0.337,0.42
Da,Da04,14,360,106,18,0.2299,0.464
Da,Da07,2,094,100,18,0.1197,0.327
Da,Da07,3,081,113,17,0.1643,0.364
Da,Da07,4,450,55,14,0.1362,0.497
Da,Da07,5,536,348,52,0.1995,0.365
Da,Da07,6,739,307,46,0.166,0.333
Da,Da07,7,061,220,33,0.1691,0.445
Da,Da07,8,590,232,35,0.1936,0.472
Da,Da07,9,607,179,32,0.2236,0.465
Da,Da07,10,200,92,14,0.1919,0.453
Da,Da07,11,739,194,29,0.2106,0.447
Da,Da07,12,610,253,38,0.1098,0.315
Db,Db03,0,383,121,28,0.3212,0.434
Db,Db03,1,383,150,28,0.3096,0.51
Db,Db03,2,013,174,39,0.3788,0.411
Db,Db03,3,001,102,22,0.3687,0.465
Db,Db03,4,001,113,25,0.3497,0.428
Db,Db03,5,007,152,32,0.3066,0.341
Db,Db03,6,004,103,23,0.2697,0.247
Db,Db03,7,004,117,25,0.3194,0.401
Db,Db03,8,002,45,9,0.3341,0.465
Db,Db03,9,002,56,9,0.263,0.57
Db,Db03,10,280,281,63,0.397,0.315
Db,Db03,11,012,93,19,0.2644,0.18
Db,Db03,12,093,108,25,0.3625,0.39
Db,Db03,13,200,104,26,0.2675,0.193
Db,Db04,0,741,232,65,0.3175,0.381
Db,Db04,1,630,62,11,0.298,0.365
Db,Db04,2,050,56,11,0.3514,0.43
Db,Db04,3,050,42,7,0.2949,0.405
Db,Db04,4,001,186,41,0.3268,0.195
Db,Db04,5,700,205,44,0.3552,0.263
Db,Db04,6,700,195,41,0.3695,0.222
Db,Db04,7,240,194,40,0.3587,0.28
Db,Db04,8,240,48,8,0.2441,0.399
Db,Db04,9,022,89,17,0.3175,0.426
Db,Db04,10,007,109,24,0.2955,0.471
Db,Db04,11,600,135,30,0.3209,0.376
Db,Db04,12,007,78,17,0.183,0.392
Db,Db06,0,244,198,39,0.2719,0.427
Db,Db06,1,006,80,14,0.2014,0.446
Db,Db06,2,009,98,18,0.1573,0.376
Db,Db06,3,044,58,11,0.2185,0.306
Db,Db06,4,608,189,36,0.3038,0.328
Db,Db06,5,006,66,13,0.2159,0.198
Db,Db06,6,007,96,19,0.257,0.349
Db,Db06,7,600,146,26,0.2341,0.293
Db,Db06,8,007,91,19,0.3101,0.48
Db,Db06,9,680,260,51,0.32,0.145
Db,Db06,10,200,176,35,0.2669,0.26
Db,Db06,11,093,97,20,0.3308,0.452
Db,Db06,12,009,73,17,0.2552,0.322
Er,Er01,1,630,17,10,0.0407,0.372
Er,Er01,2,004,22,11,0.1148,0.333
Er,Er01,3,739,47,28,0.2431,0.458
Er,Er01,4,200,20,10,0.2795,0.283
Er,Er01,5,063,84,31,0.1576,0.316
Er,Er01,6,208,105,49,0.2718,0.323
Er,Er01,7,200,41,20,0.153,0.265
Er,Er01,8,005,86,30,0.2237,0.36
Er,Er01,9,040,14,6,0.2697,0.477
Er,Er01,10,041,65,21,0.1815,0.502
Er,Er01,11,300,77,37,0.3063,0.491
Er,Er01,12,300,67,29,0.2962,0.542
Er,Er01,13,004,55,25,0.2695,0.442
Er,Er01,14,022,134,67,0.3097,0.306
Er,Er01,15,206,45,27,0.2823,0.47
Er,Er01,16,086,16,6,0.3655,0.487
Er,Er01,17,722,61,30,0.2934,0.492
Er,Er01,18,040,41,24,0.2321,0.53
Er,Er01,19,300,72,36,0.29,0.471
Er,Er01,20,300,55,25,0.2525,0.445
Er,Er01,21,300,62,26,0.1885,0.534
Er,Er01,22,004,86,41,0.234,0.313
Er,Er01,23,022,55,31,0.2669,0.388
Er,Er01,24,201,25,10,0.2585,0.489
Er,Er01,25,061,22,7,0.2594,0.375
Er,Er01,26,063,14,11,0.2934,0.335
Er,Er01,27,063,15,6,0.1266,0.217
Er,Er01,28,040,17,7,0.2719,0.31
Er,Er01,29,040,12,6,0.2712,0.326
Er,Er01,30,300,83,39,0.2425,0.222
Er,Er02,0,203,44,29,0.2807,0.217
Er,Er02,1,063,20,11,0.257,0.295
Er,Er02,2,670,50,26,0.2936,0.472
Er,Er02,3,063,29,13,0.4151,0.622
Er,Er02,4,670,59,27,0.2794,0.477
Er,Er02,5,001,50,20,0.3062,0.315
Er,Er02,6,062,33,28,0.2261,0.291
Er,Er02,7,041,17,7,0.3333,0.436
Er,Er02,8,300,17,17,0.2232,0.409
Er,Er02,9,040,12,5,0.3262,0.474
Er,Er02,10,300,65,31,0.3197,0.434
Er,Er02,11,004,17,7,0.3476,0.428
Er,Er02,12,022,47,29,0.269,0.404
Er,Er02,13,203,66,27,0.2928,0.451
Er,Er02,14,001,17,7,0.3753,0.606
Er,Er02,15,203,77,31,0.2964,0.47
Er,Er02,16,016,28,11,0.0855,0.377
Er,Er02,17,203,59,23,0.2992,0.554
Er,Er02,18,070,19,11,0.3094,0.475
Er,Er02,19,063,30,18,0.3221,0.422
Er,Er02,20,118,17,7,0.323,0.274
Er,Er02,21,040,39,19,0.3878,0.489
Er,Er02,22,300,16,6,0.2848,0.314
Er,Er02,23,040,35,18,0.3428,0.218
Er,Er02,24,300,40,20,0.2985,0.332
Er,Er02,25,004,64,28,0.2654,0.355
Er,Er02,26,022,26,22,0.1438,0.501
Er,Er02,27,203,15,30,0.0895,0.313
Er,Er02,28,004,19,8,0.3268,0.409
Er,Er02,29,203,60,31,0.2952,0.324
Er,Er02,30,063,52,32,0.2313,0.409
Er,Er02,31,203,43,17,0.2378,0.419
Er,Er02,32,044,66,26,0.2546,0.341
Er,Er02,33,203,28,11,0.1836,0.426
Er,Er02,34,063,58,27,0.2634,0.424
Er,Er02,35,670,12,6,0.3355,0.503
Er,Er02,36,040,13,6,0.3646,0.444
Er,Er02,37,040,43,17,0.2188,0.361
Er,Er02,38,300,34,19,0.3201,0.356
Er,Er02,39,004,11,7,0.3444,0.454
Er,Er02,40,022,13,6,0.2862,0.408
Er,Er03,0,203,33,17,0.2951,0.272
Er,Er03,1,005,24,14,0.3306,0.319
Er,Er03,2,678,29,9,0.2768,0.52
Er,Er03,3,063,37,24,0.2293,0.612
Er,Er03,4,002,40,16,0.3706,0.688
Er,Er03,5,123,26,11,0.3461,0.666
Er,Er03,6,063,14,6,0.3446,0.544
Er,Er03,7,003,59,25,0.3161,0.413
Er,Er03,8,063,18,7,0.3217,0.581
Er,Er03,9,063,13,5,0.3962,0.659
Er,Er03,10,041,42,15,0.3329,0.493
Er,Er03,11,040,43,17,0.2808,0.481
Er,Er03,12,300,66,29,0.4027,0.384
Er,Er03,13,004,62,24,0.3664,0.434
Er,Er03,14,022,66,30,0.3743,0.489
Er,Er03,15,203,21,7,0.3275,0.601
Er,Er03,16,060,16,5,0.3449,0.616
Er,Er03,17,063,18,6,0.3116,0.63
Er,Er03,18,001,14,5,0.385,0.679
Er,Er03,19,063,30,11,0.3759,0.652
Er,Er03,20,430,51,21,0.3345,0.527
Er,Er03,21,431,43,20,0.3468,0.505
Er,Er03,22,203,68,28,0.3689,0.499
Er,Er03,23,562,62,26,0.388,0.586
Er,Er03,24,063,27,11,0.3732,0.647
Er,Er03,25,048,30,11,0.344,0.718
Er,Er03,26,063,26,9,0.3472,0.62
Er,Er03,27,071,65,27,0.4127,0.305
Er,Er03,28,041,19,7,0.3755,0.693
Er,Er03,29,041,18,7,0.3649,0.595
Er,Er03,30,300,48,18,0.3363,0.564
Er,Er03,31,004,48,16,0.3041,0.581
Er,Er03,32,022,56,22,0.3707,0.396
Er,Er03,33,203,58,25,0.3859,0.646
Er,Er03,34,022,65,30,0.3533,0.613
Er,Er03,35,022,11,3,0.2621,0.515
Er,Er03,36,063,23,8,0.34,0.501
Er,Er03,37,041,14,5,0.3697,0.585
Er,Er03,38,063,19,7,0.3389,0.615
Er,Er04,0,385,32,14,0.2769,0.32
Er,Er04,1,040,22,7,0.2703,0.46
Er,Er04,2,300,80,25,0.2235,0.359
Er,Er04,3,300,83,33,0.303,0.212
Er,Er04,4,004,71,25,0.2561,0.302
Er,Er04,5,022,18,6,0.1442,0.233
Er,Er04,6,520,80,36,0.3443,0.319
Er,Er04,7,005,36,28,0.2017,0.369
Er,Er04,8,386,34,13,0.3219,0.479
Er,Er04,9,013,49,16,0.2632,0.511
Er,Er04,10,008,86,27,0.1912,0.316
Er,Er04,11,405,54,23,0.2643,0.276
Er,Er04,12,670,18,6,0.2533,0.326
Er,Er04,13,053,26,17,0.2517,0.409
Er,Er04,14,002,70,37,0.3099,0.337
Er,Er04,15,002,31,22,0.2095,0.483
Er,Er04,16,739,35,13,0.2775,0.51
Er,Er04,17,027,39,14,0.2439,0.57
Er,Er04,18,739,30,11,0.2905,0.542
Er,Er04,19,006,34,16,0.4097,0.665
Er,Er04,20,090,52,23,0.3212,0.595
Er,Er04,21,004,61,26,0.3796,0.417
Er,Er04,22,022,64,23,0.3173,0.547
Er,Er04,23,305,69,26,0.3153,0.453
Er,Er04,24,004,57,21,0.2862,0.541
Er,Er04,25,048,28,12,0.3465,0.571
Er,Er04,26,007,38,13,0.3207,0.522
Er,Er04,27,001,14,6,0.4073,0.425
Er,Er04,28,191,67,30,0.3946,0.421
Er,Er04,29,520,72,32,0.3355,0.569
Er,Er04,30,007,39,14,0.351,0.709
Er,Er04,31,380,67,25,0.3116,0.459
Er,Er04,32,721,43,14,0.2763,0.631
Er,Er04,33,415,74,48,0.2808,0.572
Er,Er04,34,074,22,7,0.2801,0.583
Er,Er04,35,526,58,29,0.2763,0.461
Er,Er04,36,001,16,6,0.3634,0.489
Er,Er05,0,204,48,27,0.3311,0.565
Er,Er05,1,001,13,5,0.3184,0.585
Er,Er05,2,005,27,11,0.3568,0.523
Er,Er05,3,204,53,30,0.3573,0.456
Er,Er05,4,009,27,12,0.3323,0.499
Er,Er05,5,005,30,12,0.2994,0.487
Er,Er05,6,204,58,31,0.3882,0.617
Er,Er05,7,005,34,13,0.2583,0.62
Er,Er05,8,205,66,26,0.2829,0.631
Er,Er05,9,005,31,13,0.2948,0.646
Er,Er05,10,205,59,31,0.3627,0.584
Er,Er05,11,001,14,7,0.4044,0.559
Er,Er05,12,049,25,15,0.3756,0.665
Er,Er05,13,005,30,11,0.3357,0.779
Er,Er05,14,205,60,29,0.4184,0.648
Er,Er05,15,700,22,9,0.3853,0.801
Er,Er05,16,700,23,10,0.3798,0.693
Er,Er05,17,005,32,13,0.3918,0.76
Er,Er05,18,001,15,7,0.4154,0.753
Er,Er05,19,670,55,27,0.4037,0.574
Er,Er05,20,002,31,13,0.3922,0.593
Er,Er05,21,670,54,27,0.3946,0.744
Er,Er05,22,002,30,14,0.4023,0.728
Er,Er05,23,200,70,36,0.3919,0.555
Er,Er05,24,431,43,20,0.3941,0.547
Er,Er05,25,002,24,11,0.3604,0.623
Er,Er05,26,200,60,29,0.4114,0.58
Er,Er05,27,206,65,34,0.3813,0.648
Er,Er05,28,001,16,6,0.3784,0.586
Er,Er05,29,206,70,34,0.4172,0.629
Er,Er05,30,048,38,13,0.1746,0.682
Er,Er05,31,004,62,28,0.3553,0.714
Er,Er05,32,022,61,32,0.3656,0.585
Er,Er05,33,300,69,28,0.3302,0.57
Er,Er05,34,300,64,29,0.3872,0.517
Er,Er05,35,300,88,30,0.2894,0.44
Er,Er05,36,300,87,30,0.2752,0.445
Er,Er05,37,200,99,34,0.28,0.456
Er,Er05,38,017,19,7,0.2451,0.388
Er,Er05,39,053,28,10,0.1173,0.297
Er,Er05,40,017,3,8,0.1547,0.439
Er,Er05,41,004,40,23,0.299,0.403
Er,Er06,0,022,38,36,0.1825,0.318
Er,Er06,1,739,35,15,0.3588,0.446
Er,Er06,2,300,49,20,0.299,0.327
Er,Er06,3,739,38,16,0.3132,0.396
Er,Er06,4,300,43,18,0.3172,0.536
Er,Er06,5,300,93,41,0.4022,0.463
Er,Er06,6,430,35,16,0.3125,0.387
Er,Er06,7,300,62,32,0.3624,0.63
Er,Er06,8,430,27,15,0.3605,0.548
Er,Er06,9,008,40,17,0.3242,0.535
Er,Er06,10,300,66,43,0.2556,0.36
Er,Er06,11,049,31,13,0.255,0.5
Er,Er06,12,200,77,32,0.2491,0.321
Er,Er06,13,206,54,54,0.1757,0.301
Er,Er06,14,004,30,26,0.1633,0.348
Er,Er06,15,022,62,30,0.295,0.469
Er,Er06,16,200,42,21,0.2814,0.376
Er,Er06,17,280,26,13,0.3833,0.542
Er,Er06,18,770,54,25,0.3348,0.544
Er,Er06,19,450,25,13,0.4208,0.646
Er,Er06,20,730,57,30,0.3767,0.781
Er,Er06,21,450,20,11,0.3941,0.815
Er,Er06,22,730,64,30,0.3394,0.472
Er,Er06,23,450,29,12,0.3108,0.441
Er,Er06,24,407,50,25,0.3114,0.425
Er,Er06,25,450,28,12,0.3348,0.432
Er,Er06,26,608,27,32,0.1436,0.411
Er,Er06,27,450,19,13,0.2885,0.451
Er,Er06,28,680,70,39,0.3669,0.392
Er,Er06,29,040,12,6,0.4108,0.496
Er,Er06,30,040,14,7,0.4424,0.536
Er,Er06,31,300,68,38,0.3734,0.702
Er,Er06,32,004,52,26,0.4095,0.737
Er,Er06,33,022,47,27,0.369,0.641
Er,Er06,34,204,55,35,0.2617,0.533
Er,Er06,35,711,23,10,0.3088,0.564
Er,Er06,36,711,17,8,0.3633,0.44
Er,Er06,37,700,20,12,0.3219,0.496
Er,Er07,1,053,13,10,0.0923,0.577
Er,Er07,2,022,10,6,0.0949,0.407
Er,Er07,3,022,18,6,0.2011,0.218
Er,Er07,4,076,20,10,0.3015,0.257
Er,Er07,5,022,22,7,0.2914,0.487
Er,Er07,6,022,18,7,0.3191,0.574
Er,Er07,7,092,33,15,0.3468,0.667
Er,Er07,8,050,46,22,0.4114,0.637
Er,Er07,9,670,70,28,0.2418,0.621
Er,Er07,10,092,48,17,0.3354,0.684
Er,Er07,11,050,52,24,0.3858,0.593
Er,Er07,12,670,76,30,0.2788,0.773
Er,Er07,13,092,45,16,0.3211,0.749
Er,Er07,14,050,46,22,0.4144,0.713
Er,Er07,15,670,53,28,0.3954,0.734
Er,Er07,16,002,32,15,0.3961,0.586
Er,Er07,17,670,55,29,0.3736,0.739
Er,Er07,18,002,29,14,0.4045,0.843
Er,Er07,19,670,59,26,0.3652,0.668
Er,Er07,20,002,25,10,0.3768,0.609
Er,Er07,21,027,36,16,0.3727,0.514
Er,Er07,22,027,35,16,0.4103,0.456
Er,Er07,23,420,81,28,0.2874,0.579
Er,Er07,24,200,87,33,0.2868,0.652
Er,Er07,25,608,67,31,0.3923,0.634
Er,Er07,26,205,52,29,0.3661,0.675
Er,Er07,27,019,21,9,0.3721,0.644
Er,Er07,28,205,61,28,0.3398,0.526
Er,Er07,29,697,65,30,0.3883,0.691
Er,Er07,30,407,75,29,0.2972,0.724
Er,Er07,31,522,56,22,0.2985,0.518
Er,Er07,32,002,24,10,0.3598,0.599
Er,Er07,33,010,71,23,0.2865,0.466
Er,Er07,34,004,74,27,0.271,0.427
Er,Er07,35,022,60,27,0.3627,0.662
Er,Er07,36,204,69,34,0.3899,0.526
Er,Er07,37,664,86,35,0.3377,0.393
Er,Er07,38,091,36,12,0.2599,0.348
Er,Er07,39,008,36,17,0.3211,0.36
Er,Er07,40,009,24,13,0.2599,0.718
Er,Er08,0,091,32,28,0.1917,0.156
Er,Er08,1,008,5,6,0.0426,0.083
Er,Er08,2,001,32,20,0.1771,0.477
Er,Er08,3,053,155,69,0.3261,0.181
Er,Er08,4,004,35,12,0.2057,0.519
Er,Er08,5,022,92,30,0.1992,0.377
Er,Er08,6,093,61,32,0.3625,0.452
Er,Er08,7,069,36,17,0.3695,0.803
Er,Er08,8,004,56,27,0.4007,0.761
Er,Er08,9,006,60,28,0.3871,0.739
Er,Er08,10,206,29,12,0.3913,0.722
Er,Er08,11,004,67,38,0.3513,0.562
Er,Er08,12,022,66,26,0.3405,0.554
Er,Er08,13,200,103,50,0.4474,0.667
Er,Er08,14,400,86,39,0.4035,0.563
Er,Er08,15,255,64,30,0.4072,0.583
Er,Er08,16,279,61,22,0.3483,0.583
Er,Er08,17,010,55,26,0.4236,0.739
Er,Er08,18,010,63,25,0.3362,0.753
Er,Er08,19,004,77,28,0.3192,0.807
Er,Er08,20,022,54,23,0.3977,0.755
Er,Er08,21,226,60,32,0.3186,0.472
Er,Er08,22,022,20,10,0.398,0.572
Er,Er08,23,670,57,27,0.3995,0.757
Er,Er08,24,700,28,13,0.4208,0.722
Er,Er08,25,381,50,19,0.3318,0.637
Er,Er08,26,079,32,13,0.3623,0.649
Er,Er08,27,004,91,34,0.327,0.598
Er,Er08,28,022,76,29,0.231,0.517
Er,Er08,29,011,72,40,0.3528,0.593
Er,Er08,30,470,71,29,0.2708,0.436
Er,Er08,31,739,17,15,0.263,0.495
Er,Er09,20,004,16,27,0.1518,0.219
Er,Er09,21,022,19,21,0.2231,0.087
Er,Er09,22,001,42,19,0.2342,0.161
Er,Er09,23,755,48,18,0.2096,0.38
Er,Er09,24,050,39,13,0.1637,0.383
Er,Er09,25,005,18,7,0.1254,0.392
Er,Er09,26,037,19,8,0.2485,0.554
Er,Er09,27,045,15,6,0.299,0.61
Er,Er09,28,001,44,18,0.2666,0.698
Er,Er09,29,561,71,24,0.2584,0.661
Er,Er09,30,700,36,13,0.1792,0.696
Er,Er09,31,280,16,15,0.1844,0.68
Er,Er09,32,001,16,5,0.1772,0.731
Er,Er09,33,007,26,16,0.2678,0.585
Ev,Ev01,4,001,18,6,0.0484,0.225
Ev,Ev01,5,002,13,9,0.2684,0.441
Ev,Ev01,6,034,37,18,0.2001,0.368
Ev,Ev01,7,306,57,32,0.1389,0.393
Ev,Ev01,8,070,31,14,0.2078,0.407
Ev,Ev01,9,521,62,30,0.1977,0.296
Ev,Ev01,10,306,66,36,0.251,0.251
Ev,Ev01,11,070,31,16,0.1724,0.29
Ev,Ev01,12,063,15,8,0.3485,0.366
Ev,Ev01,13,022,16,9,0.314,0.442
Ev,Ev01,14,063,15,9,0.2909,0.468
Ev,Ev01,15,001,15,6,0.25,0.357
Ev,Ev01,16,694,65,37,0.1946,0.361
Ev,Ev01,17,056,28,13,0.1458,0.384
Ev,Ev01,18,034,44,21,0.2545,0.429
Ev,Ev01,19,700,23,9,0.2155,0.386
Ev,Ev01,20,204,65,30,0.2151,0.322
Ev,Ev01,21,005,31,15,0.2373,0.417
Ev,Ev01,22,022,17,8,0.334,0.399
Ev,Ev01,23,068,43,20,0.271,0.348
Ev,Ev01,24,073,48,26,0.2892,0.393
Ev,Ev01,25,005,42,16,0.2516,0.478
Ev,Ev01,26,079,47,20,0.1581,0.379
Ev,Ev01,27,079,49,18,0.1272,0.283
Ev,Ev01,28,300,69,33,0.2329,0.347
Ev,Ev01,29,048,80,38,0.2041,0.344
Ev,Ev01,30,001,83,39,0.1767,0.1
Ev,Ev01,31,379,10,15,0.1067,0.018
Ev,Ev02,0,002,60,18,0.2535,1.0
Ev,Ev02,1,254,107,32,0.2075,1.0
Ev,Ev02,2,522,49,18,0.2989,1.0
Ev,Ev02,3,022,18,8,0.3802,1.0
Ev,Ev02,4,001,49,18,0.3447,1.0
Ev,Ev02,5,077,8,6,0.2901,1.0
Ev,Ev02,6,027,12,25,0.096,1.0
Ev,Ev02,7,294,82,31,0.3024,1.0
Ev,Ev02,8,002,66,20,0.2277,1.0
Ev,Ev02,9,211,56,29,0.2727,1.0
Ev,Ev02,10,091,77,11,0.1296,1.0
Ev,Ev02,11,071,26,13,0.3362,1.0
Ev,Ev02,12,006,40,10,0.2084,1.0
Ev,Ev02,13,047,203,30,0.165,1.0
Ev,Ev02,14,380,30,31,0.174,1.0
Ev,Ev02,15,739,76,23,0.3107,1.0
Ev,Ev02,16,400,130,39,0.3042,1.0
Ev,Ev02,17,700,99,30,0.2983,1.0
Ev,Ev02,18,004,27,8,0.2895,1.0
Ev,Ev02,19,700,27,8,0.3292,1.0
Ev,Ev02,20,380,33,10,0.2953,1.0
Ev,Ev02,21,022,80,24,0.2528,1.0
Ev,Ev02,22,343,66,20,0.2509,1.0
Ev,Ev02,23,044,113,34,0.3045,1.0
Ev,Ev02,24,697,97,29,0.2793,1.0
Ev,Ev02,25,380,76,23,0.3065,1.0
Ev,Ev02,26,600,146,44,0.2938,1.0
Ev,Ev02,27,400,102,31,0.2323,1.0
Ev,Ev02,28,380,40,24,0.1669,1.0
Ev,Ev03,0,204,79,31,0.2981,1.0
Ev,Ev03,1,002,23,8,0.3067,1.0
Ev,Ev03,2,001,16,5,0.2855,1.0
Ev,Ev03,3,007,44,14,0.24,1.0
Ev,Ev03,4,326,102,31,0.2525,1.0
Ev,Ev03,5,380,72,22,0.3005,1.0
Ev,Ev03,6,070,50,15,0.2934,1.0
Ev,Ev03,7,040,128,38,0.2891,1.0
Ev,Ev03,8,290,107,32,0.2367,1.0
Ev,Ev03,9,062,56,17,0.3198,1.0
Ev,Ev03,10,009,45,14,0.2924,1.0
Ev,Ev03,11,062,70,21,0.2799,1.0
Ev,Ev03,12,001,17,7,0.4153,1.0
Ev,Ev03,13,006,39,12,0.2391,1.0
Ev,Ev03,14,001,26,9,0.3008,1.0
Ev,Ev03,15,006,39,12,0.1958,1.0
Ev,Ev03,16,670,18,7,0.3621,1.0
Ev,Ev03,17,091,107,32,0.2565,1.0
Ev,Ev03,18,380,80,24,0.271,1.0
Ev,Ev03,19,007,54,20,0.3949,1.0
Ev,Ev03,20,067,43,15,0.3786,1.0
Ev,Ev03,21,067,56,23,0.3908,1.0
Ev,Ev03,22,001,76,28,0.3978,1.0
Ev,Ev03,23,670,53,24,0.3887,1.0
Ev,Ev03,24,580,34,13,0.401,1.0
Ev,Ev03,25,380,55,21,0.378,1.0
Ev,Ev03,26,245,72,35,0.3922,1.0
Ev,Ev03,27,004,37,18,0.3522,1.0
Ev,Ev03,28,380,56,23,0.3917,1.0
Ev,Ev03,29,022,48,20,0.4175,1.0
Ev,Ev03,30,063,62,21,0.3218,1.0
Ev,Ev03,31,380,59,23,0.3915,1.0
Ev,Ev03,32,002,28,9,0.3586,1.0
Ev,Ev03,33,760,67,29,0.4011,1.0
Ev,Ev03,34,050,20,10,0.3654,1.0
Ev,Ev03,35,002,26,9,0.3705,1.0
Ev,Ev03,36,760,60,31,0.3646,1.0
Ev,Ev03,37,050,17,11,0.3436,1.0
Ev,Ev03,38,002,19,9,0.3394,1.0
Ev,Ev04,0,380,50,22,0.239,1.0
Ev,Ev04,1,088,24,11,0.3803,1.0
Ev,Ev04,2,001,13,6,0.3777,1.0
Ev,Ev04,3,047,30,12,0.3016,1.0
Ev,Ev04,4,001,48,15,0.3233,1.0
Ev,Ev04,5,380,50,22,0.409,1.0
Ev,Ev04,6,280,45,20,0.3951,1.0
Ev,Ev04,7,001,14,5,0.3753,1.0
Ev,Ev04,8,280,49,18,0.3478,1.0
Ev,Ev04,9,002,26,9,0.3716,1.0
Ev,Ev04,10,001,14,5,0.3879,1.0
Ev,Ev04,11,380,51,22,0.3958,1.0
Ev,Ev04,12,001,21,8,0.3679,1.0
Ev,Ev04,13,057,44,20,0.395,1.0
Ev,Ev04,14,001,16,5,0.3644,1.0
Ev,Ev04,15,001,21,8,0.3581,1.0
Ev,Ev04,16,163,34,15,0.3898,1.0
Ev,Ev04,17,200,47,21,0.4006,1.0
Ev,Ev04,18,001,37,15,0.3988,1.0
Ev,Ev04,19,522,42,19,0.3926,1.0
Ev,Ev04,20,380,51,23,0.4323,1.0
Ev,Ev04,21,607,67,26,0.3641,1.0
Ev,Ev04,22,607,62,29,0.374,1.0
Ev,Ev04,23,650,43,16,0.4084,1.0
Ev,Ev04,24,380,50,23,0.3304,1.0
Ev,Ev04,25,200,86,39,0.3456,1.0
Ev,Ev04,26,380,52,23,0.3512,1.0
Ev,Ev04,27,376,72,28,0.4049,1.0
Ev,Ev04,28,001,16,6,0.4443,1.0
Ev,Ev04,29,001,22,7,0.4109,1.0
Ev,Ev04,30,380,52,24,0.3019,1.0
Ev,Ev04,31,405,65,29,0.3446,1.0
Ev,Ev04,32,522,46,19,0.3862,1.0
Ev,Ev04,33,405,60,25,0.3488,1.0
Ev,Ev04,34,022,14,9,0.3135,1.0
Ev,Ev04,35,010,46,14,0.3753,1.0
Ev,Ev04,36,010,42,20,0.354,1.0
Ev,Ev04,37,430,30,12,0.3859,1.0
Ev,Ev04,38,430,34,11,0.3059,1.0
Ev,Ev04,39,407,61,28,0.3538,1.0
Ev,Ev04,40,405,58,24,0.3674,1.0
Ev,Ev04,41,407,50,25,0.2425,1.0
Ev,Ev05,0,022,32,7,0.1872,1.0
Ev,Ev05,1,205,49,25,0.2782,1.0
Ev,Ev05,2,308,41,21,0.2415,1.0
Ev,Ev05,3,205,25,22,0.1662,1.0
Ev,Ev05,4,002,26,10,0.3826,1.0
Ev,Ev05,5,001,14,5,0.3267,1.0
Ev,Ev05,6,007,42,17,0.3654,1.0
Ev,Ev05,7,292,58,25,0.3266,1.0
Ev,Ev05,8,001,34,16,0.3173,1.0
Ev,Ev05,9,380,56,21,0.4021,1.0
Ev,Ev05,10,088,23,9,0.3716,1.0
Ev,Ev05,11,047,54,23,0.3474,1.0
Ev,Ev05,12,001,41,15,0.4071,1.0
